tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,5530,0,live,PPP3CA,"ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B",protein phosphatase 3 catalytic subunit alpha,protein phosphatase 3 catalytic subunit alpha|CAM-PRP catalytic subunit|CNA alpha|calcineurin A alpha|protein phosphatase 3 catalytic subunit alpha isozyme,4q24,4,NC_000004.12,101023418,101347526,minus,14,114105
9606,Homo sapiens,4985,0,live,OPRD1,"DOP, DOR, DOR1, OPRD",opioid receptor delta 1,delta-type opioid receptor|D-OR-1|DOR-1|delta opioid receptor 1,1p35.3,1,NC_000001.11,28812170,28871267,plus,3,165195
9606,Homo sapiens,1889,0,live,ECE1,ECE,endothelin converting enzyme 1,endothelin-converting enzyme 1|ECE-1,1p36.12,1,NC_000001.11,21217250,21345504,minus,24,600423
9606,Homo sapiens,1128,0,live,CHRM1,"HM1, M1, M1R",cholinergic receptor muscarinic 1,"muscarinic acetylcholine receptor M1|acetylcholine receptor, muscarinic 1",11q12.3,11,NC_000011.10,62908679,62921878,minus,3,118510
9606,Homo sapiens,6750,0,live,SST,"SMST1, SST",somatostatin,somatostatin|growth hormone release-inhibiting factor|prepro-somatostatin|somatostatin-14|somatostatin-28,3q27.3,3,NC_000003.12,187668912,187670394,minus,2,182450
9606,Homo sapiens,4082,0,live,MARCKS,"80K-L, MACS, PKCSL, PRKCSL",myristoylated alanine rich protein kinase C substrate,"myristoylated alanine-rich C-kinase substrate|myristoylated alanine-rich protein kinase C substrate (MARCKS, 80K-L)|phosphomyristin|protein kinase C substrate, 80 kDa protein, light chain",6q21,6,NC_000006.12,113857345,113863475,plus,2,177061
9606,Homo sapiens,10211,0,live,FLOT1,,flotillin 1,flotillin-1|integral membrane component of caveolae,6p21.33,6,NC_000006.12,30727709,30742687,minus,14,606998
9606,Homo sapiens,406949,0,live,MIR15B,"MIRN15B, hsa-mir-15b, miR-15b",microRNA 15b,,3q25.33,3,NC_000003.12,160404588,160404685,plus,1,619572
9606,Homo sapiens,4543,0,live,MTNR1A,"MEL-1A-R, MT1",melatonin receptor 1A,melatonin receptor type 1A|mel1a receptor,4q35.2,4,NC_000004.12,186533655,186555567,minus,3,600665
9606,Homo sapiens,2947,0,live,GSTM3,"GST5, GSTB-3, GSTM3TV2, GTM3, hGSTM3-3, GSTM3",glutathione S-transferase mu 3,"glutathione S-transferase Mu 3|GST class-mu 3|S-(hydroxyalkyl)glutathione lyase M3|brain GST|brain type mu-glutathione S-transferase|epididymis secretory sperm binding protein|glutathione S-alkyltransferase M3|glutathione S-aralkyltransferase M3|glutathione S-aryltransferase M3|glutathione S-transferase M3 (brain)|glutathione S-transferase mu 3 (brain)|glutathione S-transferase, Mu-3",1p13.3,1,NC_000001.11,109733937,109741038,minus,9,138390
9606,Homo sapiens,1808,0,live,DPYSL2,"CRMP-2, CRMP2, DHPRP2, DRP-2, DRP2, N2A3, ULIP-2, ULIP2",dihydropyrimidinase like 2,dihydropyrimidinase-related protein 2|collapsin response mediator protein hCRMP-2|unc-33-like phosphoprotein 2,8p21.2,8,NC_000008.11,26514031,26658175,plus,16,602463
9606,Homo sapiens,5187,0,live,PER1,"PER, RIGUI, hPER",period circadian regulator 1,"period circadian protein homolog 1|Period, drosophila, homolog of|circadian clock protein PERIOD 1|circadian pacemaker protein RIGUI|hPER1|period circadian clock 1|period homolog 1",17p13.1,17,NC_000017.11,8140472,8152404,minus,23,602260
9606,Homo sapiens,8639,0,live,AOC3,"HPAO, SSAO, VAP-1, VAP1",amine oxidase copper containing 3,"membrane primary amine oxidase|amine oxidase, copper containing 3 (vascular adhesion protein 1)|copper amine oxidase|placenta copper monamine oxidase|semicarbazide-sensitive amine oxidase",17q21.31,17,NC_000017.11,42851199,42858124,plus,7,603735
9606,Homo sapiens,6571,0,live,SLC18A2,"PKDYS2, SVAT, SVMT, VAT2, VMAT2",solute carrier family 18 member A2,"synaptic vesicular amine transporter|monoamine neurotransmitter transporter|solute carrier family 18 (vesicular monoamine transporter), member 2|synaptic vesicle amine transporter, brain|synaptic vesicle monoamine transporter, brain|vesicle monoamine transporter type 2|vesicle monoamine/H+ antiporter|vesicular amine transporter 2",10q25.3,10,NC_000010.11,117241114,117279430,plus,16,193001
9606,Homo sapiens,84447,0,live,SYVN1,"DER3, HRD1",synoviolin 1,"E3 ubiquitin-protein ligase synoviolin|HMG-coA reductase degradation 1 homolog|RING-type E3 ubiquitin transferase synoviolin|synovial apoptosis inhibitor 1, synoviolin",11q13.1,11,NC_000011.10,65127279,65134519,minus,16,608046
9606,Homo sapiens,23236,0,live,PLCB1,"DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154A, PLCB1B, PLCB1",phospholipase C beta 1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1|1-phosphatidyl-D-myo-inositol-4,5-bisphosphate|inositoltrisphosphohydrolase|monophosphatidylinositol phosphodiesterase|phosphoinositidase C|phosphoinositide phospholipase C|phospholipase C, beta 1 (phosphoinositide-specific)|phospholipase C-I|triphosphoinositide phosphodiesterase",20p12.3,20,NC_000020.11,8132266,8884900,plus,33,607120
9606,Homo sapiens,831,0,live,CAST,"BS-17, PLACK",calpastatin,calpastatin|calpain inhibitor|sperm BS-17 component,5q15,5,NC_000005.10,96662037,96774683,plus,36,114090
9606,Homo sapiens,54541,0,live,DDIT4,"Dig2, REDD-1, REDD1",DNA damage inducible transcript 4,DNA damage-inducible transcript 4 protein|HIF-1 responsive protein RTP801|protein regulated in development and DNA damage response 1,10q22.1,10,NC_000010.11,72273924,72276036,plus,3,607729
9606,Homo sapiens,1141,0,live,CHRNB2,"EFNL3, nAChRB2",cholinergic receptor nicotinic beta 2 subunit,"neuronal acetylcholine receptor subunit beta-2|acetylcholine receptor, nicotinic, beta 2 (neuronal)|beta2 human neuronal nicotinic acetylcholine receptor|cholinergic receptor, nicotinic beta 2|cholinergic receptor, nicotinic, beta 2 (neuronal)|cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)|neuronal nicotinic acetylcholine receptor beta 2",1q21.3,1,NC_000001.11,154567778,154580013,plus,7,118507
9606,Homo sapiens,1816,0,live,DRD5,"DBDR, DRD1B, DRD1L2",dopamine receptor D5,D(1B) dopamine receptor|D1beta dopamine receptor|d(5) dopamine receptor|dopamine D5 receptor|dopamine receptor D1B,4p16.1,4,NC_000004.12,9781634,9784009,plus,1,126453
9606,Homo sapiens,22900,0,live,CARD8,"CARDINAL, DACAR, DAKAR, NDPP, NDPP1, TUCAN",caspase recruitment domain family member 8,caspase recruitment domain-containing protein 8|CARD inhibitor of NF-kappaB-activating ligands|apoptotic protein NDPP1|tumor up-regulated CARD-containing antagonist of CASP9|tumor up-regulated CARD-containing antagonist of caspase nine,19q13.33,19,NC_000019.10,48179825,48255946,minus,25,609051
9606,Homo sapiens,325,0,live,APCS,"HEL-S-92n, PTX2, SAP","amyloid P component, serum",serum amyloid P-component|9.5S alpha-1-glycoprotein|epididymis secretory sperm binding protein Li 92n|pentaxin-related|pentraxin-2|pentraxin-related,1q23.2,1,NC_000001.11,159587826,159588865,plus,2,104770
9606,Homo sapiens,1453,0,live,CSNK1D,"ASPS, CKI-delta, CKId, CKIdelta, FASPS2, HCKID",casein kinase 1 delta,casein kinase I isoform delta|casein kinase I|tau-protein kinase CSNK1D,17q25.3,17,NC_000017.11,82239019,82273750,minus,14,600864
9606,Homo sapiens,2745,0,live,GLRX,"GRX, GRX1",glutaredoxin,glutaredoxin-1|TTase-1|thioltransferase|thioltransferase-1,5q15,5,NC_000005.10,95813849,95822726,minus,3,600443
9606,Homo sapiens,407030,0,live,MIR30B,"MIRN30B, mir-30b",microRNA 30b,hsa-mir-30b,8q24.22,8,NC_000008.11,134800520,134800607,minus,1,619018
9606,Homo sapiens,5025,0,live,P2RX4,"P2X4, P2X4R",purinergic receptor P2X 4,"P2X purinoceptor 4|ATP receptor|ATP-gated cation channel protein|P2X receptor, subunit 4|purinergic receptor P2X, ligand gated ion channel, 4|purinergic receptor P2X4|purinoceptor P2X4",12q24.31,12,NC_000012.12,121210129,121234106,plus,14,600846
9606,Homo sapiens,199,0,live,AIF1,"AIF-1, IBA1, IRT-1, IRT1",allograft inflammatory factor 1,allograft inflammatory factor 1|interferon gamma responsive transcript|ionized calcium-binding adapter molecule 1|protein G1,6p21.33,6,NC_000006.12,31615234,31617015,plus,6,601833
9606,Homo sapiens,7305,0,live,TYROBP,"DAP12, KARAP, PLOSL, PLOSL1",transmembrane immune signaling adaptor TYROBP,TYRO protein tyrosine kinase-binding protein|DNAX adaptor protein 12|DNAX-activation protein 12|KAR-associated protein|TYRO protein tyrosine kinase binding protein|killer-activating receptor-associated protein|polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy,19q13.12,19,NC_000019.10,35904403,35908295,minus,5,604142
9606,Homo sapiens,5110,0,live,PCMT1,PIMT,protein-L-isoaspartate (D-aspartate) O-methyltransferase,protein-L-isoaspartate(D-aspartate) O-methyltransferase|L-isoaspartyl protein carboxyl methyltransferase|epididymis secretory sperm binding protein|protein L-isoaspartyl/D-aspartyl methyltransferase|protein-beta-aspartate methyltransferase,6q25.1,6,NC_000006.12,149749695,149811421,plus,9,176851
9606,Homo sapiens,6692,0,live,SPINT1,"HAI, HAI1, MANSC2","serine peptidase inhibitor, Kunitz type 1","kunitz-type protease inhibitor 1|HAI-1|hepatocyte growth factor activator inhibitor type 1|serine protease inhibitor, Kunitz type 1",15q15.1,15,NC_000015.10,40844048,40858207,plus,11,605123
9606,Homo sapiens,5351,0,live,PLOD1,"EDS6, EDSKCL1, LH, LH1, LLH, PLOD","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1|lysine hydroxylase|lysyl hydroxlase 1|procollagen lysyl hydroxylase 1|procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1",1p36.22,1,NC_000001.11,11934717,11975537,plus,20,153454
9606,Homo sapiens,3658,0,live,IREB2,"ACO3, IRE-BP 2, IRE-BP2, IRP2, IRP2AD, NDCAMA",iron responsive element binding protein 2,iron-responsive element-binding protein 2|iron regulatory protein 2,15q25.1,15,NC_000015.10,78437431,78501453,plus,24,147582
9606,Homo sapiens,494323,0,live,MIR361,"MIRN361, hsa-mir-361, mir-361",microRNA 361,,Xq21.2,X,NC_000023.11,85903636,85903707,minus,1,
9606,Homo sapiens,5105,0,live,PCK1,"PCKDC, PEPCK-C, PEPCK1, PEPCKC",phosphoenolpyruvate carboxykinase 1,"phosphoenolpyruvate carboxykinase, cytosolic [GTP]|PEP carboxykinase|phosphoenolpyruvate carboxykinase 1 (soluble)|phosphoenolpyruvate carboxykinase, cytosolic|phosphoenolpyruvate carboxylase|phosphopyruvate carboxylase|serine-protein kinase PCK1",20q13.31,20,NC_000020.11,57561110,57568121,plus,10,614168
9606,Homo sapiens,2596,0,live,GAP43,"B-50, GAP-43, PP46",growth associated protein 43,neuromodulin|axonal membrane protein GAP-43|calmodulin-binding protein P-57|nerve growth-related peptide GAP43|neural phosphoprotein B-50|neuron growth-associated protein 43|protein F1,3q13.31,3,NC_000003.12,115623510,115721483,plus,4,162060
9606,Homo sapiens,10142,0,live,AKAP9,"AKAP-9, AKAP350, AKAP450, CG-NAP, HYPERION, LQT11, MU-RMS-40.16A, PPP1R45, PRKA9, YOTIAO",A-kinase anchoring protein 9,"A-kinase anchor protein 9|A kinase (PRKA) anchor protein (yotiao) 9|A kinase (PRKA) anchor protein 9|A-kinase anchor protein 350 kDa|A-kinase anchor protein 450 kDa|AKAP 120-like protein|AKAP9-BRAF fusion protein|centrosome- and Golgi-localized PKN-associated protein|centrosome- and golgi-localized protein kinase N-associated protein|kinase N-associated protein|protein hyperion|protein kinase A anchoring protein 9|protein phosphatase 1, regulatory subunit 45|protein yotiao",7q21.2,7,NC_000007.14,91940862,92110673,plus,51,604001
9606,Homo sapiens,375790,0,live,AGRN,"AGRIN, CMS8, CMSPPD",agrin,agrin|agrin proteoglycan,1p36.33,1,NC_000001.11,1020120,1056116,plus,42,103320
9606,Homo sapiens,3556,0,live,IL1RAP,"C3orf13, IL-1RAcP, IL1R3",interleukin 1 receptor accessory protein,interleukin-1 receptor accessory protein|IL-1 receptor accessory protein|interleukin-1 receptor 3|interleukin-1 receptor accessory protein beta,3q28,3,NC_000003.12,190514085,190659750,plus,17,602626
9606,Homo sapiens,26060,0,live,APPL1,"APPL, DIP13alpha, MODY14","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1","DCC-interacting protein 13-alpha|AKT2 interactor|adapter protein containing PH domain, PTB domain and leucine zipper motif 1|adaptor protein containing pH domain, PTB domain and leucine zipper motif 1|adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1|dip13-alpha|signaling adaptor protein DIP13alpha",3p14.3,3,NC_000003.12,57227729,57273471,plus,23,604299
9606,Homo sapiens,574032,0,live,MIR20B,"MIRN20B, hsa-mir-20b, mir-20b",microRNA 20b,,Xq26.2,X,NC_000023.11,134169809,134169877,minus,1,300950
9606,Homo sapiens,3176,0,live,HNMT,"HMT-S1, HNMT-S2, MRT51, HNMT",histamine N-methyltransferase,histamine N-methyltransferase,2q22.1,2,NC_000002.12,137964473,138016364,plus,9,605238
9606,Homo sapiens,79139,0,live,DERL1,"DER-1, DER1, derlin-1",derlin 1,"derlin-1|DERtrin-1|Der1-like domain family, member 1|degradation in endoplasmic reticulum protein 1",8q24.13,8,NC_000008.11,123013170,123042302,minus,9,608813
9606,Homo sapiens,116443,0,live,GRIN3A,"GluN3A, NMDAR-L, NMDAR3A, NR3A",glutamate ionotropic receptor NMDA type subunit 3A,"glutamate receptor ionotropic, NMDA 3A|N-methyl-D-aspartate receptor subtype 3A|glutamate [NMDA] receptor subunit 3A|glutamate receptor, ionotropic, N-methyl-D-aspartate 3A",9q31.1,9,NC_000009.12,101569352,101738647,minus,10,606650
9606,Homo sapiens,8404,0,live,SPARCL1,"MAST 9, MAST9, PIG33, SC1",SPARC like 1,SPARC-like protein 1|SPARC-like 1 (hevin)|high endothelial venule protein|proliferation-inducing protein 33,4q22.1,4,NC_000004.12,87473335,87529376,minus,14,606041
9606,Homo sapiens,1996,0,live,ELAVL4,"HUD, PNEM",ELAV like RNA binding protein 4,"ELAV-like protein 4|ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)|ELAV like neuron-specific RNA binding protein 4|Hu antigen D|paraneoplastic encephalomyelitis antigen HuD",1p33-p32.3,1,NC_000001.11,50048055,50203772,plus,16,168360
9606,Homo sapiens,51024,0,live,FIS1,"CGI-135, TTC11","fission, mitochondrial 1",mitochondrial fission 1 protein|FIS1 homolog|H_NH0132A01.6|TPR repeat protein 11|fission 1 (mitochondrial outer membrane) homolog|hFis1|mitochondrial fission molecule|tetratricopeptide repeat domain 11|tetratricopeptide repeat protein 11,7q22.1,7,NC_000007.14,101239472,101245081,minus,5,609003
9606,Homo sapiens,5534,0,live,PPP3R1,"CALNB1, CNB, CNB1","protein phosphatase 3 regulatory subunit B, alpha","calcineurin subunit B type 1|calcineurin B, type I (19kDa)|protein phosphatase 2B regulatory subunit 1|protein phosphatase 2B regulatory subunit B alpha",2p14,2,NC_000002.12,68178857,68252532,minus,6,601302
9606,Homo sapiens,8867,0,live,SYNJ1,"DEE53, EIEE53, INPP5G, PARK20",synaptojanin 1,"synaptojanin-1|inositol 5'-phosphatase (synaptojanin 1)|inositol polyphosphate-5-phosphatase G|phosphoinositide 5-phosphatase|synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1|synaptojanin-1, polyphosphoinositide phosphatase",21q22.11,21,NC_000021.9,32628759,32728394,minus,34,604297
9606,Homo sapiens,493856,0,live,CISD2,"ERIS, Miner1, NAF-1, WFS2, ZCD2",CDGSH iron sulfur domain 2,"CDGSH iron-sulfur domain-containing protein 2|endoplasmic reticulum intermembrane small protein|mitoNEET-related 1 protein|nutrient-deprivation autophagy factor-1|zinc finger, CDGSH-type domain 2",4q24,4,NC_000004.12,102868992,102892807,plus,3,611507
9606,Homo sapiens,2186,0,live,BPTF,"FAC1, FALZ, NEDDFL, NURF301",bromodomain PHD finger transcription factor,"nucleosome-remodeling factor subunit BPTF|bromodomain and PHD domain transcription factor|bromodomain and PHD finger-containing transcription factor|fetal Alz-50 clone 1 protein|fetal Alz-50 reactive clone 1|fetal Alzheimer antigen|nucleosome remodeling factor, large subunit",17q24.2,17,NC_000017.11,67825503,67984378,plus,34,601819
9606,Homo sapiens,8997,0,live,KALRN,"ARHGEF24, CHD5, CHDS5, DUET, DUO, HAPIP, TRAD",kalirin RhoGEF kinase,kalirin|huntingtin-associated protein interacting protein (duo)|serine/threonine-protein kinase with Dbl- and pleckstrin homology domain,3q21.1-q21.2,3,NC_000003.12,124033369,124726325,plus,67,604605
9606,Homo sapiens,57498,0,live,KIDINS220,"ARMS, SINO, VENARG",kinase D interacting substrate 220,kinase D-interacting substrate of 220 kDa|ankyrin repeat-rich membrane-spanning protein|kinase D-interacting substrate 220kDa,2p25.1,2,NC_000002.12,8721081,8837613,minus,35,615759
9606,Homo sapiens,1327,0,live,COX4I1,"COX IV-1, COX4, COX4-1, COXIV, COXIV-1, MC4DN16",cytochrome c oxidase subunit 4I1,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial|cytochrome c oxidase polypeptide IV|cytochrome c oxidase subunit IV",16q24.1,16,NC_000016.10,85799695,85807068,plus,6,123864
9606,Homo sapiens,23163,0,live,GGA3,,"golgi associated, gamma adaptin ear containing, ARF binding protein 3","ADP-ribosylation factor-binding protein GGA3|Golgi-localized, gamma ear-containing, ARF-binding protein 3",17q25.1,17,NC_000017.11,75236599,75262363,minus,19,606006
9606,Homo sapiens,4722,0,live,NDUFS3,"CI-30, MC1DN8",NADH:ubiquinone oxidoreductase core subunit S3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial|CI-30kD|NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)|NADH dehydrogenase-ubiquinone 30 kDa subunit|NADH-ubiquinone oxidoreductase 30 kDa subunit|complex I 30kDa subunit|complex I-30kD",11p11.2,11,NC_000011.10,47579074,47584562,plus,7,603846
9606,Homo sapiens,56940,0,live,DUSP22,"JKAP, JSP-1, JSP1, LMW-DSP2, LMWDSP2, MKP-x, MKPX, VHX",dual specificity phosphatase 22,dual specificity protein phosphatase 22|JNK-stimulating phosphatase 1|JNK-stimulatory phosphatase-1|MAP kinase phosphatase x|epididymis secretory sperm binding protein|homolog of mouse dual specificity phosphatase LMW-DSP2|low molecular weight dual specificity phosphatase 2|mitogen-activated protein kinase phosphatase x,6p25.3,6,NC_000006.12,292487,351355,plus,8,616778
9606,Homo sapiens,165,0,live,AEBP1,ACLP,AE binding protein 1,adipocyte enhancer-binding protein 1|aortic carboxypeptidase-like protein,7p13,7,NC_000007.14,44104345,44114560,plus,21,602981
9606,Homo sapiens,8728,0,live,ADAM19,"FKSG34, MADDAM, MLTNB",ADAM metallopeptidase domain 19,disintegrin and metalloproteinase domain-containing protein 19|a disintegrin and metalloproteinase domain 19 (meltrin beta)|metalloprotease and disintegrin dendritic antigen marker|metalloprotease-disintegrin meltrin beta,5q33.3,5,NC_000005.10,157477304,157575775,minus,24,603640
9606,Homo sapiens,211,0,live,ALAS1,"ALAS, ALAS-H, ALAS3, ALASH, MIG4",5'-aminolevulinate synthase 1,"5-aminolevulinate synthase, non-specific, mitochondrial|5-aminolevulinate synthase, nonspecific, mitochondrial|5-aminolevulinic acid synthase 1|aminolevulinate, delta-, synthase 1|delta-ALA synthase 1|delta-aminolevulinate synthase 1|migration-inducing protein 4",3p21.2,3,NC_000003.12,52198083,52214327,plus,12,125290
9606,Homo sapiens,7384,0,live,UQCRC1,"D3S3191, PKNPY, QCR1, UQCR1",ubiquinol-cytochrome c reductase core protein 1,"cytochrome b-c1 complex subunit 1, mitochondrial|complex III subunit 1|core protein I|ubiquinol-cytochrome c reductase core protein I|ubiquinol-cytochrome-c reductase complex core protein 1",3p21.31,3,NC_000003.12,48599002,48609646,minus,13,191328
9606,Homo sapiens,7425,0,live,VGF,"SCG7, SgVII",VGF nerve growth factor inducible,neurosecretory protein VGF|neuro-endocrine specific protein VGF,7q22.1,7,NC_000007.14,101162509,101169952,minus,4,602186
9606,Homo sapiens,4741,0,live,NEFM,"NEF3, NF-M, NFM",neurofilament medium chain,"neurofilament medium polypeptide|160 kDa neurofilament protein|neurofilament 3|neurofilament triplet M protein|neurofilament, medium polypeptide 150kDa|neurofilament-3 (150 kD medium)",8p21.2,8,NC_000008.11,24913761,24919093,plus,4,162250
9606,Homo sapiens,23627,0,live,PRND,"DOPPEL, DPL, PrPLP, dJ1068H6.4",prion like protein doppel,"prion-like protein doppel|downstream prion protein-like|prion gene complex, downstream|prion protein 2 (dublet)",20p13,20,NC_000020.11,4721909,4728460,plus,2,604263
9606,Homo sapiens,10043,0,live,TOM1,IMD85,target of myb1 membrane trafficking protein,target of Myb1 membrane trafficking protein|target of Myb protein 1|target of myb 1,22q12.3,22,NC_000022.11,35299275,35347973,plus,17,604700
9606,Homo sapiens,57787,0,live,MARK4,"MARK4LS, MARKL1, MARKL1L, PAR-1D, MARK4",microtubule affinity regulating kinase 4,MAP/microtubule affinity-regulating kinase 4|MAP/microtubule affinity-regulating kinase like 1|MARK4 serine/threonine protein kinase|epididymis secretory sperm binding protein,19q13.32,19,NC_000019.10,45251271,45305284,plus,18,606495
9606,Homo sapiens,27173,0,live,SLC39A1,"ZIP1, ZIRTL",solute carrier family 39 member 1,"zinc transporter ZIP1|ZRT/IRT-like protein 1|solute carrier family 39 (zinc transporter), member 1|solute carrier family 39 (zinc transporter), member 3|zinc transporter 1|zrt- and Irt-like protein 1",1q21.3,1,NC_000001.11,153959110,153968184,minus,7,604740
9606,Homo sapiens,18,0,live,ABAT,"GABA-AT, GABAT, NPD009",4-aminobutyrate aminotransferase,"4-aminobutyrate aminotransferase, mitochondrial|(S)-3-amino-2-methylpropionate transaminase|4-aminobutyrate transaminase|GABA aminotransferase|GABA transaminase|GABA transferase|gamma-amino-N-butyrate transaminase|gamma-aminobutyrate aminotransferase",16p13.2,16,NC_000016.10,8674617,8784570,plus,23,137150
9606,Homo sapiens,2339,0,live,FNTA,"FPTA, PGGT1A, PTAR2","farnesyltransferase, CAAX box, alpha",protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha|FTase-alpha|GGTase-I-alpha|farnesyl-protein transferase alpha-subunit|protein prenyltransferase alpha subunit repeat containing 2|ras proteins prenyltransferase subunit alpha|type I protein geranyl-geranyltransferase alpha subunit,8p11.21,8,NC_000008.11,43056323,43085785,plus,9,134635
9606,Homo sapiens,22853,0,live,LMTK2,"AATYK2, BREK, KPI-2, KPI2, LMR2, PPP1R100, cprk, hBREK",lemur tyrosine kinase 2,"serine/threonine-protein kinase LMTK2|CDK5/p35-regulated kinase|apoptosis-associated tyrosine kinase 2|brain-enriched kinase|cyclin-dependent kinase 5/p35-regulated kinase|kinase/phosphatase/inhibitor 2|protein phosphatase 1, regulatory subunit 100|serine/threonine-protein kinase KPI-2",7q21.3,7,NC_000007.14,98106862,98209638,plus,14,610989
9606,Homo sapiens,84867,0,live,PTPN5,"PTPSTEP, STEP, STEP61",protein tyrosine phosphatase non-receptor type 5,"tyrosine-protein phosphatase non-receptor type 5|neural-specific protein-tyrosine phosphatase|protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched)|protein-tyrosine phosphatase striatum-enriched|striatal-enriched protein tyrosine phosphatase|striatum-enriched protein-tyrosine phosphatase",11p15.1,11,NC_000011.10,18727928,18792721,minus,16,176879
9606,Homo sapiens,8883,0,live,NAE1,"A-116A10.1, APPBP1, HPP1, NEDFIH, ula-1",NEDD8 activating enzyme E1 subunit 1,"NEDD8-activating enzyme E1 regulatory subunit|APP-BP1|NEDD8-activating enzyme E1 subunit|amyloid beta precursor protein binding protein 1, 59kDa|amyloid beta precursor protein-binding protein 1, 59 kDa|amyloid beta precursor protein-binding protein 1, 59kD|amyloid protein-binding protein 1|proto-oncogene protein 1|protooncogene protein 1",16q22.1,16,NC_000016.10,66802878,66830976,minus,21,603385
9606,Homo sapiens,11033,0,live,ADAP1,"CENTA1, GCS1L, p42IP4",ArfGAP with dual PH domains 1,arf-GAP with dual PH domain-containing protein 1|centaurin-alpha|centaurin-alpha-1|cnt-a1|putative MAPK-activating protein PM25,7p22.3,7,NC_000007.14,897900,955407,minus,15,608114
9606,Homo sapiens,2342,0,live,FNTB,FPTB,"farnesyltransferase, CAAX box, beta",protein farnesyltransferase subunit beta|CAAX farnesyltransferase subunit beta|FTase-beta|epididymis secretory sperm binding protein|ras proteins prenyltransferase subunit beta,14q23.3,14,NC_000014.9,64986895,65062650,plus,12,134636
9606,Homo sapiens,10476,0,live,ATP5PD,"APT5H, ATP5H, ATPQ",ATP synthase peripheral stalk subunit d,"ATP synthase subunit d, mitochondrial|ATP synthase D chain, mitochondrial|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d|ATP synthase, H+ transporting, mitochondrial F1F0, subunit d|ATP synthase, H+ transporting, mitochondrial Fo complex subunit D|ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d|ATPase subunit d|My032 protein",17q25.1,17,NC_000017.11,75038863,75046969,minus,6,618121
9606,Homo sapiens,6843,0,live,VAMP1,"CMS25, SAX1, SPAX1, SYB1, VAMP-1",vesicle associated membrane protein 1,vesicle-associated membrane protein 1|spastic ataxia 1 (autosomal dominant)|vesicle-associated membrane protein 1 (synaptobrevin 1),12p13.31,12,NC_000012.12,6462237,6470677,minus,5,185880
9606,Homo sapiens,51299,0,live,NRN1,"NRN, dJ380B8.2",neuritin 1,neuritin,6p25.1,6,NC_000006.12,5997999,6007518,minus,7,607409
9606,Homo sapiens,114815,0,live,SORCS1,hSorCS,sortilin related VPS10 domain containing receptor 1,VPS10 domain-containing receptor SorCS1|VPS10 domain receptor protein SORCS 1,10q25.1,10,NC_000010.11,106573663,107181138,minus,30,606283
9606,Homo sapiens,57030,0,live,SLC17A7,"BNPI, VGLUT1",solute carrier family 17 member 7,"vesicular glutamate transporter 1|brain-specific Na(+)-dependent inorganic phosphate cotransporter|brain-specific Na-dependent inorganic phosphate cotransporter|solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7|solute carrier family 17 (vesicular glutamate transporter), member 7",19q13.33,19,NC_000019.10,49429401,49441527,minus,12,605208
9606,Homo sapiens,9892,0,live,SNAP91,"AP180, CALM",synaptosome associated protein 91,"clathrin coat assembly protein AP180|91 kDa synaptosomal-associated protein|assembly protein, 180kDa|clathrin coat-associated protein AP180|phosphoprotein F1-20|synaptosomal-associated protein, 91kDa homolog|synaptosome associated protein 91kDa",6q14.2,6,NC_000006.12,83552885,83709393,minus,42,607923
9606,Homo sapiens,9718,0,live,ECE2,EEF1AKMT4,endothelin converting enzyme 2,endothelin-converting enzyme 2|EEF1A lysine methyltransferase 4|EEF1AKMT4-ECE2|EEF1AKMT4-ECE2 readthrough transcript protein,3q27.1,3,NC_000003.12,184276022,184293031,plus,19,610145
9606,Homo sapiens,27344,0,live,PCSK1N,"BigLEN, PEN, PROSAAS, SAAS, SCG8, SgVIII",proprotein convertase subtilisin/kexin type 1 inhibitor,proSAAS|granin-like neuroendocrine peptide|pro-SAAS|proprotein convertase 1 inhibitor,Xp11.23,X,NC_000023.11,48831096,48835610,minus,3,300399
